2018-03-01 13:28:03.114937 UTC | [experiment_2018_03_01_13_28_00_0001] Populating workers...
2018-03-01 13:28:05.238206 UTC | [experiment_2018_03_01_13_28_00_0001] Populated
2018-03-01 13:28:07.181110 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training started
2018-03-01 13:28:07.395653 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training finished
2018-03-01 13:28:07.395880 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training started
2018-03-01 13:28:07.607511 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training finished
2018-03-01 13:28:07.607734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training started
2018-03-01 13:28:07.814893 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training finished
2018-03-01 13:28:07.815107 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training started
2018-03-01 13:28:08.024140 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training finished
2018-03-01 13:28:08.024372 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training started
2018-03-01 13:28:08.232351 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training finished
2018-03-01 13:28:08.232602 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training started
2018-03-01 13:28:08.443958 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training finished
2018-03-01 13:28:08.444178 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training started
2018-03-01 13:28:08.654299 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training finished
2018-03-01 13:28:08.654552 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training started
2018-03-01 13:28:08.863734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training finished
2018-03-01 13:28:08.863954 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training started
2018-03-01 13:28:09.074388 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training finished
2018-03-01 13:28:09.074627 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training started
2018-03-01 13:28:09.285035 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training finished
2018-03-01 13:28:09.285276 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training started
2018-03-01 13:28:45.457004 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training finished
2018-03-01 13:28:45.457239 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Collecting samples for evaluation
2018-03-01 13:28:47.394528 UTC | -----------------------  ------------
2018-03-01 14:17:55.832653 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #59 | Training started
2018-03-01 14:18:56.673838 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #59 | Training finished
2018-03-01 14:18:56.674329 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #59 | Collecting samples for evaluation
2018-03-01 14:18:59.101775 UTC | -----------------------  ------------
2018-03-01 14:18:59.103613 UTC | Epoch                    59
2018-03-01 14:18:59.104517 UTC | AverageReturn             0
2018-03-01 14:18:59.105388 UTC | StdReturn                 0
2018-03-01 14:18:59.106194 UTC | MaxReturn                 0
2018-03-01 14:18:59.106991 UTC | MinReturn                 0
2018-03-01 14:18:59.107729 UTC | AverageEsReturn           0
2018-03-01 14:18:59.108524 UTC | StdEsReturn               0
2018-03-01 14:18:59.109350 UTC | MaxEsReturn               0
2018-03-01 14:18:59.110085 UTC | MinEsReturn               0
2018-03-01 14:18:59.110867 UTC | AverageDiscountedReturn   0
2018-03-01 14:18:59.111682 UTC | AverageQLoss              7.71214e-10
2018-03-01 14:18:59.112485 UTC | AveragePolicySurr         0.025761
2018-03-01 14:18:59.113287 UTC | AverageQ                 -0.0257613
2018-03-01 14:18:59.114079 UTC | AverageAbsQ               0.0257613
2018-03-01 14:18:59.114890 UTC | AverageY                 -0.0257612
2018-03-01 14:18:59.115691 UTC | AverageAbsY               0.0257612
2018-03-01 14:18:59.116447 UTC | AverageAbsQYDiff          7.24547e-06
2018-03-01 14:18:59.117228 UTC | AverageAction             0.998761
2018-03-01 14:18:59.118035 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:18:59.118856 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:18:59.119790 UTC | AverageForwardProgress    0
2018-03-01 14:18:59.120613 UTC | MaxForwardProgress        0
2018-03-01 14:18:59.121448 UTC | MinForwardProgress        0
2018-03-01 14:18:59.122230 UTC | StdForwardProgress        0
2018-03-01 14:18:59.123101 UTC | -----------------------  ------------
2018-03-01 14:18:59.124136 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #60 | Training started
2018-03-01 14:19:59.689788 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #60 | Training finished
2018-03-01 14:19:59.690080 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #60 | Collecting samples for evaluation
2018-03-01 14:20:02.189372 UTC | -----------------------  ------------
2018-03-01 14:20:02.191052 UTC | Epoch                    60
2018-03-01 14:20:02.191907 UTC | AverageReturn             0
2018-03-01 14:20:02.192830 UTC | StdReturn                 0
2018-03-01 14:20:02.193646 UTC | MaxReturn                 0
2018-03-01 14:20:02.194482 UTC | MinReturn                 0
2018-03-01 14:20:02.195277 UTC | AverageEsReturn           0
2018-03-01 14:20:02.196109 UTC | StdEsReturn               0
2018-03-01 14:20:02.196872 UTC | MaxEsReturn               0
2018-03-01 14:20:02.197698 UTC | MinEsReturn               0
2018-03-01 14:20:02.199286 UTC | AverageDiscountedReturn   0
2018-03-01 14:20:02.200084 UTC | AverageQLoss              8.08212e-10
2018-03-01 14:20:02.201124 UTC | AveragePolicySurr         0.0255045
2018-03-01 14:20:02.202161 UTC | AverageQ                 -0.0255046
2018-03-01 14:20:02.203033 UTC | AverageAbsQ               0.0255046
2018-03-01 14:20:02.203959 UTC | AverageY                 -0.0255047
2018-03-01 14:20:02.204784 UTC | AverageAbsY               0.0255047
2018-03-01 14:20:02.205672 UTC | AverageAbsQYDiff          7.74656e-06
2018-03-01 14:20:02.206514 UTC | AverageAction             0.998761
2018-03-01 14:20:02.207379 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:20:02.208180 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:20:02.209033 UTC | AverageForwardProgress    0
2018-03-01 14:20:02.209938 UTC | MaxForwardProgress        0
2018-03-01 14:20:02.210788 UTC | MinForwardProgress        0
2018-03-01 14:20:02.211602 UTC | StdForwardProgress        0
2018-03-01 14:20:02.212460 UTC | -----------------------  ------------
2018-03-01 14:20:02.213573 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #61 | Training started
2018-03-01 14:21:02.990850 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #61 | Training finished
2018-03-01 14:21:02.991063 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #61 | Collecting samples for evaluation
2018-03-01 14:21:05.471100 UTC | -----------------------  ------------
2018-03-01 14:21:05.472861 UTC | Epoch                    61
2018-03-01 14:21:05.473813 UTC | AverageReturn             0
2018-03-01 14:21:05.474647 UTC | StdReturn                 0
2018-03-01 14:21:05.475514 UTC | MaxReturn                 0
2018-03-01 14:21:05.476324 UTC | MinReturn                 0
2018-03-01 14:21:05.477142 UTC | AverageEsReturn           0
2018-03-01 14:21:05.477934 UTC | StdEsReturn               0
2018-03-01 14:21:05.478775 UTC | MaxEsReturn               0
2018-03-01 14:21:05.479650 UTC | MinEsReturn               0
2018-03-01 14:21:05.480487 UTC | AverageDiscountedReturn   0
2018-03-01 14:21:05.482188 UTC | AverageQLoss              1.08448e-09
2018-03-01 14:21:05.482998 UTC | AveragePolicySurr         0.0252503
2018-03-01 14:21:05.483811 UTC | AverageQ                 -0.0252507
2018-03-01 14:21:05.484621 UTC | AverageAbsQ               0.0252507
2018-03-01 14:21:05.485551 UTC | AverageY                 -0.0252507
2018-03-01 14:21:05.486383 UTC | AverageAbsY               0.0252507
2018-03-01 14:21:05.487149 UTC | AverageAbsQYDiff          1.02072e-05
2018-03-01 14:21:05.487932 UTC | AverageAction             0.998761
2018-03-01 14:21:05.488695 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:21:05.489497 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:21:05.490248 UTC | AverageForwardProgress    0
2018-03-01 14:21:05.491397 UTC | MaxForwardProgress        0
2018-03-01 14:21:05.492153 UTC | MinForwardProgress        0
2018-03-01 14:21:05.493030 UTC | StdForwardProgress        0
2018-03-01 14:21:05.493966 UTC | -----------------------  ------------
2018-03-01 14:21:05.494969 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #62 | Training started
2018-03-01 14:22:06.414197 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #62 | Training finished
2018-03-01 14:22:06.415347 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #62 | Collecting samples for evaluation
2018-03-01 14:22:08.893668 UTC | -----------------------  ------------
2018-03-01 14:22:08.894623 UTC | Epoch                    62
2018-03-01 14:22:08.895049 UTC | AverageReturn             0
2018-03-01 14:22:08.895491 UTC | StdReturn                 0
2018-03-01 14:22:08.895852 UTC | MaxReturn                 0
2018-03-01 14:22:08.896204 UTC | MinReturn                 0
2018-03-01 14:22:08.896633 UTC | AverageEsReturn           0
2018-03-01 14:22:08.897062 UTC | StdEsReturn               0
2018-03-01 14:22:08.897531 UTC | MaxEsReturn               0
2018-03-01 14:22:08.897969 UTC | MinEsReturn               0
2018-03-01 14:22:08.898417 UTC | AverageDiscountedReturn   0
2018-03-01 14:22:08.898854 UTC | AverageQLoss              7.73476e-10
2018-03-01 14:22:08.899282 UTC | AveragePolicySurr         0.0249989
2018-03-01 14:22:08.899715 UTC | AverageQ                 -0.0249992
2018-03-01 14:22:08.900171 UTC | AverageAbsQ               0.0249992
2018-03-01 14:22:08.900588 UTC | AverageY                 -0.0249992
2018-03-01 14:22:08.900981 UTC | AverageAbsY               0.0249992
2018-03-01 14:22:08.901397 UTC | AverageAbsQYDiff          7.36053e-06
2018-03-01 14:22:08.901817 UTC | AverageAction             0.998761
2018-03-01 14:22:08.902246 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:22:08.902666 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:22:08.903027 UTC | AverageForwardProgress    0
2018-03-01 14:22:08.903405 UTC | MaxForwardProgress        0
2018-03-01 14:22:08.903758 UTC | MinForwardProgress        0
2018-03-01 14:22:08.904146 UTC | StdForwardProgress        0
2018-03-01 14:22:08.904547 UTC | -----------------------  ------------
2018-03-01 14:22:08.905241 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #63 | Training started
2018-03-01 14:23:09.768346 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #63 | Training finished
2018-03-01 14:23:09.769338 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #63 | Collecting samples for evaluation
2018-03-01 14:23:12.257429 UTC | -----------------------  ------------
2018-03-01 14:23:12.257903 UTC | Epoch                    63
2018-03-01 14:23:12.258341 UTC | AverageReturn             0
2018-03-01 14:23:12.258754 UTC | StdReturn                 0
2018-03-01 14:23:12.259175 UTC | MaxReturn                 0
2018-03-01 14:23:12.259613 UTC | MinReturn                 0
2018-03-01 14:23:12.260282 UTC | AverageEsReturn           0
2018-03-01 14:23:12.260777 UTC | StdEsReturn               0
2018-03-01 14:23:12.261244 UTC | MaxEsReturn               0
2018-03-01 14:23:12.261738 UTC | MinEsReturn               0
2018-03-01 14:23:12.262215 UTC | AverageDiscountedReturn   0
2018-03-01 14:23:12.262684 UTC | AverageQLoss              8.06444e-10
2018-03-01 14:23:12.263178 UTC | AveragePolicySurr         0.0247499
2018-03-01 14:23:12.263683 UTC | AverageQ                 -0.0247502
2018-03-01 14:23:12.264138 UTC | AverageAbsQ               0.0247502
2018-03-01 14:23:12.264638 UTC | AverageY                 -0.0247502
2018-03-01 14:23:12.265169 UTC | AverageAbsY               0.0247502
2018-03-01 14:23:12.266310 UTC | AverageAbsQYDiff          7.40342e-06
2018-03-01 14:23:12.267143 UTC | AverageAction             0.998761
2018-03-01 14:23:12.268025 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:23:12.268855 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:23:12.269846 UTC | AverageForwardProgress    0
2018-03-01 14:23:12.270699 UTC | MaxForwardProgress        0
2018-03-01 14:23:12.271523 UTC | MinForwardProgress        0
2018-03-01 14:23:12.272369 UTC | StdForwardProgress        0
2018-03-01 14:23:12.273260 UTC | -----------------------  ------------
2018-03-01 14:23:12.274399 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #64 | Training started
2018-03-01 14:24:13.206445 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #64 | Training finished
2018-03-01 14:24:13.206674 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #64 | Collecting samples for evaluation
2018-03-01 14:24:15.682816 UTC | -----------------------  ------------
2018-03-01 14:24:15.684494 UTC | Epoch                    64
2018-03-01 14:24:15.685462 UTC | AverageReturn             0
2018-03-01 14:24:15.686312 UTC | StdReturn                 0
2018-03-01 14:24:15.687144 UTC | MaxReturn                 0
2018-03-01 14:24:15.687962 UTC | MinReturn                 0
2018-03-01 14:24:15.688755 UTC | AverageEsReturn           0
2018-03-01 14:24:15.689549 UTC | StdEsReturn               0
2018-03-01 14:24:15.690311 UTC | MaxEsReturn               0
2018-03-01 14:24:15.691072 UTC | MinEsReturn               0
2018-03-01 14:24:15.691831 UTC | AverageDiscountedReturn   0
2018-03-01 14:24:15.692614 UTC | AverageQLoss              7.57137e-10
2018-03-01 14:24:15.693478 UTC | AveragePolicySurr         0.0245034
2018-03-01 14:24:15.694259 UTC | AverageQ                 -0.0245037
2018-03-01 14:24:15.695042 UTC | AverageAbsQ               0.0245037
2018-03-01 14:24:15.695886 UTC | AverageY                 -0.0245037
2018-03-01 14:24:15.696644 UTC | AverageAbsY               0.0245037
2018-03-01 14:24:15.697446 UTC | AverageAbsQYDiff          7.21652e-06
2018-03-01 14:24:15.698236 UTC | AverageAction             0.998761
2018-03-01 14:24:15.698996 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:24:15.699782 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:24:15.700612 UTC | AverageForwardProgress    0
2018-03-01 14:24:15.701394 UTC | MaxForwardProgress        0
2018-03-01 14:24:15.702220 UTC | MinForwardProgress        0
2018-03-01 14:24:15.703047 UTC | StdForwardProgress        0
2018-03-01 14:24:15.703860 UTC | -----------------------  ------------
2018-03-01 14:24:15.705054 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #65 | Training started
2018-03-01 14:25:16.961616 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #65 | Training finished
2018-03-01 14:25:16.961853 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #65 | Collecting samples for evaluation
2018-03-01 14:25:19.431541 UTC | -----------------------  ------------
2018-03-01 14:25:19.433284 UTC | Epoch                    65
2018-03-01 14:25:19.434184 UTC | AverageReturn             0
2018-03-01 14:25:19.435005 UTC | StdReturn                 0
2018-03-01 14:25:19.435860 UTC | MaxReturn                 0
2018-03-01 14:25:19.436721 UTC | MinReturn                 0
2018-03-01 14:25:19.437550 UTC | AverageEsReturn           0
2018-03-01 14:25:19.438352 UTC | StdEsReturn               0
2018-03-01 14:25:19.439147 UTC | MaxEsReturn               0
2018-03-01 14:25:19.439960 UTC | MinEsReturn               0
2018-03-01 14:25:19.441628 UTC | AverageDiscountedReturn   0
2018-03-01 14:25:19.442532 UTC | AverageQLoss              7.54442e-10
2018-03-01 14:25:19.443452 UTC | AveragePolicySurr         0.0242594
2018-03-01 14:25:19.444266 UTC | AverageQ                 -0.0242596
2018-03-01 14:25:19.445034 UTC | AverageAbsQ               0.0242596
2018-03-01 14:25:19.445828 UTC | AverageY                 -0.0242596
2018-03-01 14:25:19.446636 UTC | AverageAbsY               0.0242596
2018-03-01 14:25:19.447456 UTC | AverageAbsQYDiff          7.14417e-06
2018-03-01 14:25:19.448208 UTC | AverageAction             0.998761
2018-03-01 14:25:19.448961 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:25:19.449773 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:25:19.450609 UTC | AverageForwardProgress    0
2018-03-01 14:25:19.451382 UTC | MaxForwardProgress        0
2018-03-01 14:25:19.452135 UTC | MinForwardProgress        0
2018-03-01 14:25:19.452978 UTC | StdForwardProgress        0
2018-03-01 14:25:19.453786 UTC | -----------------------  ------------
2018-03-01 14:25:19.454817 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #66 | Training started
2018-03-01 14:26:20.364330 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #66 | Training finished
2018-03-01 14:26:20.367337 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #66 | Collecting samples for evaluation
2018-03-01 14:26:22.867975 UTC | -----------------------  ------------
2018-03-01 14:26:22.869649 UTC | Epoch                    66
2018-03-01 14:26:22.870504 UTC | AverageReturn             0
2018-03-01 14:26:22.871512 UTC | StdReturn                 0
2018-03-01 14:26:22.872357 UTC | MaxReturn                 0
2018-03-01 14:26:22.873149 UTC | MinReturn                 0
2018-03-01 14:26:22.873892 UTC | AverageEsReturn           0
2018-03-01 14:26:22.874655 UTC | StdEsReturn               0
2018-03-01 14:26:22.875426 UTC | MaxEsReturn               0
2018-03-01 14:26:22.876248 UTC | MinEsReturn               0
2018-03-01 14:26:22.877008 UTC | AverageDiscountedReturn   0
2018-03-01 14:26:22.877879 UTC | AverageQLoss              7.60957e-10
2018-03-01 14:26:22.878704 UTC | AveragePolicySurr         0.0240178
2018-03-01 14:26:22.879452 UTC | AverageQ                 -0.024018
2018-03-01 14:26:22.880241 UTC | AverageAbsQ               0.024018
2018-03-01 14:26:22.881026 UTC | AverageY                 -0.024018
2018-03-01 14:26:22.881780 UTC | AverageAbsY               0.024018
2018-03-01 14:26:22.882580 UTC | AverageAbsQYDiff          7.19111e-06
2018-03-01 14:26:22.883397 UTC | AverageAction             0.998761
2018-03-01 14:26:22.884245 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:26:22.885040 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:26:22.885812 UTC | AverageForwardProgress    0
2018-03-01 14:26:22.886782 UTC | MaxForwardProgress        0
2018-03-01 14:26:22.887844 UTC | MinForwardProgress        0
2018-03-01 14:26:22.888863 UTC | StdForwardProgress        0
2018-03-01 14:26:22.889844 UTC | -----------------------  ------------
2018-03-01 14:26:22.890927 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #67 | Training started
2018-03-01 14:27:23.730529 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #67 | Training finished
2018-03-01 14:27:23.730746 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #67 | Collecting samples for evaluation
2018-03-01 14:27:26.268458 UTC | -----------------------  ------------
2018-03-01 14:27:26.270151 UTC | Epoch                    67
2018-03-01 14:27:26.271086 UTC | AverageReturn             0
2018-03-01 14:27:26.271899 UTC | StdReturn                 0
2018-03-01 14:27:26.272682 UTC | MaxReturn                 0
2018-03-01 14:27:26.273506 UTC | MinReturn                 0
2018-03-01 14:27:26.274233 UTC | AverageEsReturn           0
2018-03-01 14:27:26.274976 UTC | StdEsReturn               0
2018-03-01 14:27:26.275728 UTC | MaxEsReturn               0
2018-03-01 14:27:26.276533 UTC | MinEsReturn               0
2018-03-01 14:27:26.277355 UTC | AverageDiscountedReturn   0
2018-03-01 14:27:26.278132 UTC | AverageQLoss              7.83083e-10
2018-03-01 14:27:26.278901 UTC | AveragePolicySurr         0.0237786
2018-03-01 14:27:26.279663 UTC | AverageQ                 -0.0237788
2018-03-01 14:27:26.280427 UTC | AverageAbsQ               0.0237788
2018-03-01 14:27:26.281198 UTC | AverageY                 -0.0237788
2018-03-01 14:27:26.281975 UTC | AverageAbsY               0.0237788
2018-03-01 14:27:26.282799 UTC | AverageAbsQYDiff          7.26978e-06
2018-03-01 14:27:26.283613 UTC | AverageAction             0.998761
2018-03-01 14:27:26.284440 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:27:26.285272 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:27:26.286099 UTC | AverageForwardProgress    0
2018-03-01 14:27:26.286924 UTC | MaxForwardProgress        0
2018-03-01 14:27:26.287757 UTC | MinForwardProgress        0
2018-03-01 14:27:26.288498 UTC | StdForwardProgress        0
2018-03-01 14:27:26.289311 UTC | -----------------------  ------------
2018-03-01 14:27:26.290349 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #68 | Training started
2018-03-01 14:28:27.082843 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #68 | Training finished
2018-03-01 14:28:27.083818 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #68 | Collecting samples for evaluation
2018-03-01 14:28:31.112843 UTC | -----------------------  ------------
2018-03-01 14:28:31.114197 UTC | Epoch                    68
2018-03-01 14:28:31.115235 UTC | AverageReturn             0
2018-03-01 14:28:31.116101 UTC | StdReturn                 0
2018-03-01 14:28:31.117000 UTC | MaxReturn                 0
2018-03-01 14:28:31.117960 UTC | MinReturn                 0
2018-03-01 14:28:31.118855 UTC | AverageEsReturn           0
2018-03-01 14:28:31.119717 UTC | StdEsReturn               0
2018-03-01 14:28:31.120561 UTC | MaxEsReturn               0
2018-03-01 14:28:31.121427 UTC | MinEsReturn               0
2018-03-01 14:28:31.122251 UTC | AverageDiscountedReturn   0
2018-03-01 14:28:31.123100 UTC | AverageQLoss              7.82658e-10
2018-03-01 14:28:31.123940 UTC | AveragePolicySurr         0.0235417
2018-03-01 14:28:31.124786 UTC | AverageQ                 -0.023542
2018-03-01 14:28:31.125650 UTC | AverageAbsQ               0.023542
2018-03-01 14:28:31.126504 UTC | AverageY                 -0.023542
2018-03-01 14:28:31.127322 UTC | AverageAbsY               0.023542
2018-03-01 14:28:31.127559 UTC | AverageAbsQYDiff          7.31255e-06
2018-03-01 14:28:31.127790 UTC | AverageAction             0.998761
2018-03-01 14:28:31.128014 UTC | PolicyRegParamNorm       26.3922
2018-03-01 14:28:31.128242 UTC | QFunRegParamNorm          7.93351
2018-03-01 14:28:31.128578 UTC | AverageForwardProgress    0
2018-03-01 14:28:31.128890 UTC | MaxForwardProgress        0
